"Response_Address","Response_X","Response_Y","city","dist","village","neighbour","road","lane","alley","number"
"臺北市士林區天壽里12鄰中山北路六段405巷80號","303070.566",2778844.3,"臺北市","士林區","天壽里","12鄰","中山北路六段","405巷",NA,"80號"
"臺北市士林區葫東里7鄰重慶北路四段213號","301558.378",2775288.781,"臺北市","士林區","葫東里","7鄰","重慶北路四段",NA,NA,"213號"
"臺北市內湖區西康里2鄰內湖路一段1巷3弄6號","306323.053",2775353.883,"臺北市","內湖區","西康里","2鄰","內湖路一段","1巷","3弄","6號"
"臺北市內湖區寶湖里5鄰民權東路六段127號","309851.282",2773562.125,"臺北市","內湖區","寶湖里","5鄰","民權東路六段",NA,NA,"127號"
"臺北市大同區重慶里7鄰敦煌路146號","301936.846",2774329.644,"臺北市","大同區","重慶里","7鄰","敦煌路",NA,NA,"146號"
"臺北市大安區法治里3鄰通化街207號","305833.544",2768825.761,"臺北市","大安區","法治里","3鄰","通化街",NA,NA,"207號"
"臺北市中正區黎明里12鄰公園路20巷11之1號","302125.687",2770881.68,"臺北市","中正區","黎明里","12鄰","公園路","20巷",NA,"11之1號"
"臺北市大安區敦煌里16鄰仁愛路四段266巷15弄6號","305834.33",2769940.232,"臺北市","大安區","敦煌里","16鄰","仁愛路四段","266巷","15弄","6號"
"臺北市內湖區寶湖里23鄰民權東路六段191巷26號","310323.103",2773489.697,"臺北市","內湖區","寶湖里","23鄰","民權東路六段","191巷",NA,"26號"
"臺北市內湖區紫陽里2鄰文德路240號","309389.704",2774635.076,"臺北市","內湖區","紫陽里","2鄰","文德路",NA,NA,"240號"
"臺北市士林區社子里20鄰社正路45巷29弄7號","301363.856",2775863.766,"臺北市","士林區","社子里","20鄰","社正路","45巷","29弄","7號"
"臺北市北投區中庸里5鄰大同街337之1號","300345.261",2781457.729,"臺北市","北投區","中庸里","5鄰","大同街",NA,NA,"337之1號"
"臺北市士林區前港里13鄰華齡街174號","302414.121",2775514.756,"臺北市","士林區","前港里","13鄰","華齡街",NA,NA,"174號"
"臺北市南港區重陽里12鄰向陽路258巷69號","310057.984",2772388.363,"臺北市","南港區","重陽里","12鄰","向陽路","258巷",NA,"69號"
"臺北市北投區振華里17鄰裕民四路5號","302037.648",2778681.42,"臺北市","北投區","振華里","17鄰","裕民四路",NA,NA,"5號"
"臺北市文山區景慶里3鄰羅斯福路六段238號","304548.19",2765032.153,"臺北市","文山區","景慶里","3鄰","羅斯福路六段",NA,NA,"238號"
"臺北市中山區正義里9鄰新生北路一段110號","303267.863",2771443.47,"臺北市","中山區","正義里","9鄰","新生北路一段",NA,NA,"110號"
"臺北市士林區富光里6鄰葫蘆街11巷7號","301471.669",2774672.603,"臺北市","士林區","富光里","6鄰","葫蘆街","11巷",NA,"7號"
"臺北市士林區富光里11鄰葫蘆街30巷22號","301440.781",2774798.075,"臺北市","士林區","富光里","11鄰","葫蘆街","30巷",NA,"22號"
"臺北市大安區車層里2鄰延吉街62巷1號","305861.118",2770698.906,"臺北市","大安區","車層里","2鄰","延吉街","62巷",NA,"1號"
"臺北市中山區新生里21鄰吉林路286號","303487.145",2772629.797,"臺北市","中山區","新生里","21鄰","吉林路",NA,NA,"286號"
"臺北市大安區古風里9鄰泰順街60巷24號","303459.194",2768362.088,"臺北市","大安區","古風里","9鄰","泰順街","60巷",NA,"24號"
"臺北市大安區建安里10鄰敦化南路一段187巷73號","305751.139",2770612.552,"臺北市","大安區","建安里","10鄰","敦化南路一段","187巷",NA,"73號"
"臺北市中正區河堤里3鄰金門街12巷7號","302787.17",2768355.423,"臺北市","中正區","河堤里","3鄰","金門街","12巷",NA,"7號"
"臺北市大同區朝陽里4鄰延平北路二段105號","301626.663",2772159.032,"臺北市","大同區","朝陽里","4鄰","延平北路二段",NA,NA,"105號"
"臺北市文山區樟新里5鄰樟新街15巷8號","306089.443",2763577.65,"臺北市","文山區","樟新里","5鄰","樟新街","15巷",NA,"8號"
"臺北市中山區成功里16鄰明水路672巷46號","305677.97",2775133.283,"臺北市","中山區","成功里","16鄰","明水路","672巷",NA,"46號"
"臺北市松山區富錦里19鄰新東街65巷11號","306959.907",2772756.263,"臺北市","松山區","富錦里","19鄰","新東街","65巷",NA,"11號"
"臺北市內湖區湖興里4鄰成功路二段472之1號","309478.934",2773949.114,"臺北市","內湖區","湖興里","4鄰","成功路二段",NA,NA,"472之1號"
"臺北市萬華區西門里8鄰峨眉街8號","301236.19",2770672.442,"臺北市","萬華區","西門里","8鄰","峨眉街",NA,NA,"8號"
"臺北市中正區愛國里13鄰中華路二段75巷1弄35號","301133.124",2769736.199,"臺北市","中正區","愛國里","13鄰","中華路二段","75巷","1弄","35號"
"臺北市中山區新生里6鄰民權東路二段92巷1弄18號","303700.178",2772695.056,"臺北市","中山區","新生里","6鄰","民權東路二段","92巷","1弄","18號"
"臺北市松山區中正里9鄰敦化北路4巷9號","305189.925",2771434.626,"臺北市","松山區","中正里","9鄰","敦化北路","4巷",NA,"9號"
"臺北市松山區東勢里1鄰南京東路四段133巷5弄21號","306090.081",2771668.77,"臺北市","松山區","東勢里","1鄰","南京東路四段","133巷","5弄","21號"
"臺北市北投區八仙里16鄰立農街一段187巷3號","300817.758",2779215.109,"臺北市","北投區","八仙里","16鄰","立農街一段","187巷",NA,"3號"
"臺北市文山區興泰里10鄰辛亥路四段166巷5之4號","306104.052",2766325.371,"臺北市","文山區","興泰里","10鄰","辛亥路四段","166巷",NA,"5之4號"
"臺北市萬華區糖?里3鄰大理街153號","300126.698",2769658.27,"臺北市","萬華區","糖?里","3鄰","大理街",NA,NA,"153號"
"臺北市大安區德安里14鄰四維路14巷8號","305213.772",2769960.386,"臺北市","大安區","德安里","14鄰","四維路","14巷",NA,"8號"
"臺北市中正區光復里2鄰延平南路3號","301558.257",2771034.145,"臺北市","中正區","光復里","2鄰","延平南路",NA,NA,"3號"
"臺北市大安區龍泉里4鄰和平東路一段186號","303515.968",2768790.685,"臺北市","大安區","龍泉里","4鄰","和平東路一段",NA,NA,"186號"
"臺北市內湖區內湖里3鄰內湖路二段313號","309630.77",2775076.195,"臺北市","內湖區","內湖里","3鄰","內湖路二段",NA,NA,"313號"
"臺北市大同區建明里7鄰華陰街74號","301929.477",2771453.575,"臺北市","大同區","建明里","7鄰","華陰街",NA,NA,"74號"
"臺北市內湖區湖興里14鄰民權東路六段150號","309527.355",2773527.969,"臺北市","內湖區","湖興里","14鄰","民權東路六段",NA,NA,"150號"
"臺北市大安區全安里3鄰敦化南路二段265巷11號","305469.949",2768711.573,"臺北市","大安區","全安里","3鄰","敦化南路二段","265巷",NA,"11號"
"臺北市中正區黎明里5鄰忠孝西路一段72之7號","301862.404",2771060.977,"臺北市","中正區","黎明里","5鄰","忠孝西路一段",NA,NA,"72之7號"
"臺北市萬華區新起里1鄰長沙街二段167號","300677.118",2770371.291,"臺北市","萬華區","新起里","1鄰","長沙街二段",NA,NA,"167號"
"臺北市萬華區萬壽里7鄰昆明街96巷4號","300956.929",2770823.756,"臺北市","萬華區","萬壽里","7鄰","昆明街","96巷",NA,"4號"
"臺北市士林區天壽里5鄰天母西路22巷14號","303171.801",2778904.324,"臺北市","士林區","天壽里","5鄰","天母西路","22巷",NA,"14號"
"臺北市中正區梅花里13鄰新生南路一段6之13號","303715.067",2770734.301,"臺北市","中正區","梅花里","13鄰","新生南路一段",NA,NA,"6之13號"
"臺北市士林區社新里14鄰社子街125巷18號","301028.064",2775698.511,"臺北市","士林區","社新里","14鄰","社子街","125巷",NA,"18號"
"臺北市士林區福順里11鄰延平北路五段136巷8弄5號","301550.961",2774939.354,"臺北市","士林區","福順里","11鄰","延平北路五段","136巷","8弄","5號"
"臺北市信義區惠安里22鄰吳興街494巷3號","307468.501",2768467.446,"臺北市","信義區","惠安里","22鄰","吳興街","494巷",NA,"3號"
"臺北市文山區木柵里2鄰木柵路三段149號","307433.585",2764711.095,"臺北市","文山區","木柵里","2鄰","木柵路三段",NA,NA,"149號"
"臺北市萬華區華中里13鄰萬大路550號","300107.834",2767906.85,"臺北市","萬華區","華中里","13鄰","萬大路",NA,NA,"550號"
"臺北市大安區芳和里17鄰和平東路三段212巷58號","305760.617",2768190.277,"臺北市","大安區","芳和里","17鄰","和平東路三段","212巷",NA,"58號"
"臺北市士林區葫蘆里4鄰延平北路五段163巷38號","301309.226",2775043.385,"臺北市","士林區","葫蘆里","4鄰","延平北路五段","163巷",NA,"38號"
"臺北市中山區松江里2鄰民生東路二段147巷6弄27號","303883.266",2772446.629,"臺北市","中山區","松江里","2鄰","民生東路二段","147巷","6弄","27號"
"臺北市南港區玉成里17鄰玉成街22號","308691.95",2771423.175,"臺北市","南港區","玉成里","17鄰","玉成街",NA,NA,"22號"
"臺北市中山區中央里8鄰南京東路二段115巷20之2號","303833.575",2771798.65,"臺北市","中山區","中央里","8鄰","南京東路二段","115巷",NA,"20之2號"
"臺北市大安區建安里2鄰市民大道四段110號","305542.782",2770808.932,"臺北市大安區建安里2鄰市","大安區","建安里","2鄰","市民大道四段",NA,NA,"110號"
"臺北市中山區晴光里2鄰新生北路三段70號","303207.92",2773220.412,"臺北市","中山區","晴光里","2鄰","新生北路三段",NA,NA,"70號"
"臺北市內湖區西康里2鄰內湖路一段1巷3弄4號","306315.898",2775350.97,"臺北市","內湖區","西康里","2鄰","內湖路一段","1巷","3弄","4號"
"臺北市大安區黎孝里4鄰安居街14號","305999.951",2768225.905,"臺北市","大安區","黎孝里","4鄰","安居街",NA,NA,"14號"
"臺北市萬華區新起里20鄰昆明街163號","300894.696",2770327.173,"臺北市","萬華區","新起里","20鄰","昆明街",NA,NA,"163號"
"臺北市南港區南港里22鄰新民街76號","311655.579",2772092.967,"臺北市","南港區","南港里","22鄰","新民街",NA,NA,"76號"
"臺北市中山區新福里17鄰新生北路三段19巷32之2號","303357.363",2772961.175,"臺北市","中山區","新福里","17鄰","新生北路三段","19巷",NA,"32之2號"
"臺北市大安區龍圖里2鄰信義路三段134巷2之1號","304429.599",2769536.877,"臺北市","大安區","龍圖里","2鄰","信義路三段","134巷",NA,"2之1號"
"臺北市中山區中庄里9鄰新生北路二段127巷42號","303453.31",2772494.915,"臺北市","中山區","中庄里","9鄰","新生北路二段","127巷",NA,"42號"
"臺北市大安區永康里8鄰金華街207號","303325.515",2769204.807,"臺北市","大安區","永康里","8鄰","金華街",NA,NA,"207號"
"臺北市信義區廣居里20鄰忠孝東路五段372巷27弄76之1號","308083.377",2770307.88,"臺北市","信義區","廣居里","20鄰","忠孝東路五段","372巷","27弄","76之1號"
"臺北市內湖區明湖里5鄰康寧路三段165巷8號","311715.681",2773756.371,"臺北市","內湖區","明湖里","5鄰","康寧路三段","165巷",NA,"8號"
"臺北市信義區大道里5鄰大道路13號","308690.54",2770613.458,"臺北市","信義區","大道里","5鄰","大道路",NA,NA,"里5鄰"
"臺北市中山區金泰里9鄰敬業三路162巷78號","306349.242",2774522.599,"臺北市","中山區","金泰里","9鄰","敬業三路","162巷",NA,"78號"
"臺北市文山區興泰里11鄰辛亥路四段166巷26弄4之3號","306144.026",2766416.705,"臺北市","文山區","興泰里","11鄰","辛亥路四段","166巷","26弄","4之3號"
"臺北市萬華區萬壽里6鄰西寧南路36之10號","301092.5",2770927.219,"臺北市","萬華區","萬壽里","6鄰","西寧南路",NA,NA,"36之10號"
"臺北市大安區住安里16鄰信義路四段88號","305250.681",2769547.282,"臺北市","大安區","住安里","16鄰","信義路四段",NA,NA,"88號"
"臺北市中山區民安里3鄰長安西路50之1號","302486.371",2771420.449,"臺北市","中山區","民安里","3鄰","長安西路",NA,NA,"50之1號"
"臺北市松山區自強里23鄰三民路35巷5號","306787.143",2772017.439,"臺北市","松山區","自強里","23鄰","三民路","35巷",NA,"5號"
"臺北市文山區試院里9鄰和興路44巷26弄8號","305133.505",2764138.702,"臺北市","文山區","試院里","9鄰","和興路","44巷","26弄","8號"
"臺北市大同區雙連里27鄰歸綏街160巷1號","301873.881",2772295.949,"臺北市","大同區","雙連里","27鄰","歸綏街","160巷",NA,"1號"
"臺北市文山區樟林里8鄰光輝路81巷4號","306230.777",2764288.392,"臺北市","文山區","樟林里","8鄰","光輝路","81巷",NA,"4號"
"臺北市內湖區湖濱里13鄰內湖路二段179巷48弄42號","308948.903",2775100.926,"臺北市","內湖區","湖濱里","13鄰","內湖路二段","179巷","48弄","42號"
"臺北市北投區永和里11鄰行義路146巷51號","303480.776",2780286.362,"臺北市","北投區","永和里","11鄰","行義路","146巷",NA,"51號"
"臺北市文山區萬美里24鄰萬寧街133號","307529.424",2766289.699,"臺北市","文山區","萬美里","24鄰","萬寧街",NA,NA,"133號"
"臺北市中山區聚葉里7鄰中山北路二段115巷6號","302854.897",2772620.707,"臺北市","中山區","聚葉里","7鄰","中山北路二段","115巷",NA,"6號"
"臺北市大同區雙連里4鄰承德路二段225號","302306.154",2772534.539,"臺北市","大同區","雙連里","4鄰","承德路二段",NA,NA,"225號"
"臺北市大安區建安里3鄰忠孝東路四段181巷39號","305586.248",2770792.768,"臺北市","大安區","建安里","3鄰","忠孝東路四段","181巷",NA,"39號"
"臺北市中山區中庄里9鄰吉林路242號","303484.805",2772473.911,"臺北市","中山區","中庄里","9鄰","吉林路",NA,NA,"242號"
"臺北市內湖區寶湖里8鄰民權東路六段234之2號","310596.999",2773308.104,"臺北市","內湖區","寶湖里","8鄰","民權東路六段",NA,NA,"234之2號"
"臺北市文山區萬芳里8鄰萬安街68號","307679.782",2766080.231,"臺北市","文山區","萬芳里","8鄰","萬安街",NA,NA,"68號"
"臺北市信義區泰和里5鄰吳興街583巷9號","307495.83",2768353.658,"臺北市","信義區","泰和里","5鄰","吳興街","583巷",NA,"9號"
"臺北市內湖區湖元里18鄰新湖二路250巷1號","308793.832",2773107.548,"臺北市","內湖區","湖元里","18鄰","新湖二路","250巷",NA,"1號"
"臺北市士林區福順里10鄰延平北路五段136巷28號","301616.166",2774983.867,"臺北市","士林區","福順里","10鄰","延平北路五段","136巷",NA,"28號"
"臺北市大安區華聲里1鄰光復南路76號","306253.863",2770846.549,"臺北市","大安區","華聲里","1鄰","光復南路",NA,NA,"76號"
"臺北市信義區敦厚里8鄰松隆路50號","307328.415",2770754.263,"臺北市","信義區","敦厚里","8鄰","松隆路",NA,NA,"50號"
"臺北市中山區松江里10鄰松江路295號","303814.443",2772623.671,"臺北市","中山區","松江里","10鄰","松江路",NA,NA,"295號"
"臺北市內湖區金湖里26鄰金湖路373號","310856.68",2774036.721,"臺北市","內湖區","金湖里","26鄰","金湖路",NA,NA,"373號"
"臺北市北投區裕民里23鄰裕民六路21號","302155.337",2778510.001,"臺北市","北投區","裕民里","23鄰","裕民六路",NA,NA,"21號"
"臺北市內湖區葫洲里20鄰康寧路三段12號","311187.669",2773981.27,"臺北市","內湖區","葫洲里","20鄰","康寧路三段",NA,NA,"12號"
"臺北市大安區民炤里11鄰新生南路一段165巷18號","303968.146",2769665.048,"臺北市","大安區","民炤里","11鄰","新生南路一段","165巷",NA,"18號"
"臺北市萬華區凌霄里12鄰中華路二段502號","301216.16",2768755.717,"臺北市","萬華區","凌霄里","12鄰","中華路二段",NA,NA,"502號"
"臺北市內湖區內湖里24鄰成功路四段166號","309848.217",2775107.598,"臺北市","內湖區","內湖里","24鄰","成功路四段",NA,NA,"166號"
"臺北市內湖區內湖里13鄰成功路四段8號","309604.553",2774874.923,"臺北市","內湖區","內湖里","13鄰","成功路四段",NA,NA,"8號"
"臺北市中山區正守里12鄰林森北路67巷64號","303122.012",2771215.622,"臺北市","中山區","正守里","12鄰","林森北路","67巷",NA,"64號"
"臺北市士林區仁勇里8鄰大南路16號","303056.299",2775745.906,"臺北市","士林區","仁勇里","8鄰","大南路",NA,NA,"16號"
"臺北市中山區松江里5鄰松江路273號","303813.483",2772517.839,"臺北市","中山區","松江里","5鄰","松江路",NA,NA,"273號"
"臺北市大同區建泰里13鄰承德路一段81號","302233.323",2771680.524,"臺北市","大同區","建泰里","13鄰","承德路一段",NA,NA,"81號"
"臺北市大安區敦安里11鄰安和路一段112巷10號","305624.451",2769636.689,"臺北市","大安區","敦安里","11鄰","安和路一段","112巷",NA,"10號"
"臺北市內湖區石潭里18鄰新明路253號","309205.349",2772298.755,"臺北市","內湖區","石潭里","18鄰","新明路",NA,NA,"253號"
"臺北市松山區復盛里21鄰八德路四段106巷8弄11號","306551.39",2771092.637,"臺北市","松山區","復盛里","21鄰","八德路四段","106巷","8弄","11號"
"臺北市中正區新營里23鄰愛國東路110巷14號","302584.652",2769444.436,"臺北市","中正區","新營里","23鄰","愛國東路","110巷",NA,"14號"
"臺北市士林區富光里20鄰葫蘆街62號","301319.222",2774829.262,"臺北市","士林區","富光里","20鄰","葫蘆街",NA,NA,"62號"
"臺北市大安區民炤里10鄰新生南路一段165巷10號","303907.339",2769666.565,"臺北市","大安區","民炤里","10鄰","新生南路一段","165巷",NA,"10號"
"臺北市信義區景新里6鄰莊敬路247號","306764.684",2769161.42,"臺北市","信義區","景新里","6鄰","莊敬路",NA,NA,"247號"
"臺北市中山區永安里34鄰北安路578巷8弄11號","305394.192",2774804.082,"臺北市","中山區","永安里","34鄰","北安路","578巷","8弄","11號"
"臺北市北投區豐年里10鄰中央北路二段179號","299694.259",2781130.978,"臺北市","北投區","豐年里","10鄰","中央北路二段",NA,NA,"179號"
"臺北市萬華區新起里18鄰成都路4之1號","301222.529",2770526.322,"臺北市","萬華區","新起里","18鄰","成都路",NA,NA,"4之1號"
"臺北市內湖區週美里4鄰新明路228號","308934.827",2772210.831,"臺北市","內湖區","週美里","4鄰","新明路",NA,NA,"228號"
"臺北市大同區隆和里16鄰延平北路三段17巷5號","301610.646",2772948.263,"臺北市","大同區","隆和里","16鄰","延平北路三段","17巷",NA,"5號"
"臺北市北投區稻香里8鄰新興路48號","299275.934",2781513.717,"臺北市","北投區","稻香里","8鄰","新興路",NA,NA,"48號"
"臺北市士林區福志里5鄰福林路259號","303991.781",2776825.146,"臺北市","士林區","福志里","5鄰","福林路",NA,NA,"259號"
"臺北市大安區黎孝里9鄰安居街49號","305883.297",2768085.913,"臺北市","大安區","黎孝里","9鄰","安居街",NA,NA,"49號"
"臺北市內湖區港墘里20鄰瑞光路443號","307596.093",2774636.485,"臺北市","內湖區","港墘里","20鄰","瑞光路",NA,NA,"443號"
"臺北市大安區永康里4鄰永康街4巷2號","303455.018",2769523.102,"臺北市","大安區","永康里","4鄰","永康街","4巷",NA,"2號"
"臺北市中正區文北里5鄰金山南路一段69之1號","303307.54",2770036.215,"臺北市","中正區","文北里","5鄰","金山南路一段",NA,NA,"69之1號"
"臺北市萬華區西門里11鄰昆明街142號","300922.428",2770587.069,"臺北市","萬華區","西門里","11鄰","昆明街",NA,NA,"142號"
"臺北市中山區新喜里12鄰德惠街182號","303691.167",2773246.994,"臺北市","中山區","新喜里","12鄰","德惠街",NA,NA,"182號"
"臺北市信義區五全里7鄰永吉路278巷2之3號","307928.765",2770892.47,"臺北市","信義區","五全里","7鄰","永吉路","278巷",NA,"2之3號"
"臺北市松山區復勢里7鄰八德路三段155巷10號","306015.303",2771303.309,"臺北市","松山區","復勢里","7鄰","八德路三段","155巷",NA,"10號"
"臺北市萬華區榮德里4鄰環河南路三段261號","299767.517",2768052.781,"臺北市","萬華區","榮德里","4鄰","環河南路三段",NA,NA,"261號"
"臺北市中正區廈安里9鄰莒光路81號","300990.308",2769319.155,"臺北市","中正區","廈安里","9鄰","莒光路",NA,NA,"81號"
"臺北市大安區錦華里17鄰和平東路一段75巷1號","302994.606",2768901.338,"臺北市","大安區","錦華里","17鄰","和平東路一段","75巷",NA,"1號"
"臺北市中山區興亞里22鄰吉林路22巷8之1號","303402.966",2771528.712,"臺北市","中山區","興亞里","22鄰","吉林路","22巷",NA,"8之1號"
"臺北市大安區光武里19鄰復興南路一段107巷5弄13號","304973.933",2770801.326,"臺北市","大安區","光武里","19鄰","復興南路一段","107巷","5弄","13號"
"臺北市北投區林泉里9鄰新民路83號","301743.919",2781540.649,"臺北市","北投區","林泉里","9鄰","新民路",NA,NA,"83號"
"臺北市士林區福中里11鄰通河東街一段105巷1弄1號","302093.042",2775325.246,"臺北市","士林區","福中里","11鄰","通河東街一段","105巷","1弄","1號"
"臺北市文山區景行里10鄰景文街153號","304613.661",2764715.906,"臺北市","文山區","景行里","10鄰","景文街",NA,NA,"153號"
"臺北市內湖區湖元里18鄰舊宗路二段105號","308023.187",2773502.244,"臺北市","內湖區","湖元里","18鄰","舊宗路二段",NA,NA,"105號"
"臺北市大同區民權里15鄰涼州街2之3號","302026.052",2772615.066,"臺北市","大同區","民權里","15鄰","涼州街",NA,NA,"2之3號"
"臺北市文山區明興里6鄰興隆路四段29巷2弄31號","306563.133",2764767.909,"臺北市","文山區","明興里","6鄰","興隆路四段","29巷","2弄","31號"
"臺北市萬華區西門里16鄰內江街51號","300989.687",2770488.131,"臺北市","萬華區","西門里","16鄰","內江街",NA,NA,"51號"
"臺北市萬華區萬壽里1鄰中華路一段114巷4之8號","301243.627",2770732.462,"臺北市","萬華區","萬壽里","1鄰","中華路一段","114巷",NA,"4之8號"
"臺北市松山區美仁里3鄰寧安街68巷8號","305957.163",2771544.295,"臺北市","松山區","美仁里","3鄰","寧安街","68巷",NA,"8號"
"臺北市大安區敦安里12鄰信義路四段179號","305572.105",2769592.68,"臺北市","大安區","敦安里","12鄰","信義路四段",NA,NA,"179號"
"臺北市松山區敦化里25鄰八德路三段12巷61號","305573.415",2770890.85,"臺北市","松山區","敦化里","25鄰","八德路三段","12巷",NA,"61號"
"臺北市信義區新仁里9鄰忠孝東路四段553巷22弄25號","306849.766",2770746.351,"臺北市","信義區","新仁里","9鄰","忠孝東路四段","553巷","22弄","25號"
"臺北市萬華區富民里4鄰貴陽街二段150號","300607.268",2770318.743,"臺北市","萬華區","富民里","4鄰","貴陽街二段",NA,NA,"150號"
"臺北市士林區仁勇里11鄰文林路281號","303093.669",2776030.02,"臺北市","士林區","仁勇里","11鄰","文林路",NA,NA,"281號"
"臺北市中山區正義里17鄰南京東路一段138號","303207.652",2771627.756,"臺北市","中山區","正義里","17鄰","南京東路一段",NA,NA,"138號"
"臺北市中山區民安里2鄰華陰街28號","302435.442",2771325.832,"臺北市","中山區","民安里","2鄰","華陰街",NA,NA,"28號"
"臺北市大安區永康里4鄰永康街6巷5號","303429.943",2769507.144,"臺北市","大安區","永康里","4鄰","永康街","6巷",NA,"5號"
"臺北市內湖區紫星里11鄰成功路三段195號","309606.865",2774823.172,"臺北市","內湖區","紫星里","11鄰","成功路三段",NA,NA,"195號"
"臺北市大安區黎元里15鄰臥龍街188巷8號","305612.935",2767854.878,"臺北市","大安區","黎元里","15鄰","臥龍街","188巷",NA,"8號"
"臺北市中正區頂東里9鄰南昌路二段200號","302898.181",2768558.567,"臺北市","中正區","頂東里","9鄰","南昌路二段",NA,NA,"200號"
"臺北市中山區集英里18鄰民權西路35號","302583.627",2772856.862,"臺北市","中山區","集英里","18鄰","民權西路",NA,NA,"35號"
"臺北市北投區永和里10鄰行義路142之4號","303270.94",2780277.813,"臺北市","北投區","永和里","10鄰","行義路",NA,NA,"142之4號"
"臺北市中正區文盛里2鄰羅斯福路三段210巷8弄7之14號","303435.602",2767885.999,"臺北市","中正區","文盛里","2鄰","羅斯福路三段","210巷","8弄","7之14號"
"臺北市內湖區瑞陽里21鄰文德路30號","308500.044",2774578.29,"臺北市","內湖區","瑞陽里","21鄰","文德路",NA,NA,"30號"
"臺北市中山區興亞里23鄰吉林路26巷23號","303395.674",2771587.981,"臺北市","中山區","興亞里","23鄰","吉林路","26巷",NA,"23號"
"臺北市中山區集英里17鄰天祥路60巷21號","302491.288",2772771.055,"臺北市","中山區","集英里","17鄰","天祥路","60巷",NA,"21號"
"臺北市中山區江山里24鄰復興北路320巷8號","304808.665",2772463.698,"臺北市","中山區","江山里","24鄰","復興北路","320巷",NA,"8號"
"臺北市中正區永功里5鄰詔安街47號","301679.78",2768705.952,"臺北市","中正區","永功里","5鄰","詔安街",NA,NA,"47號"
"臺北市文山區樟新里6鄰樟新街76號","306057.959",2763381.707,"臺北市","文山區","樟新里","6鄰","樟新街",NA,NA,"76號"
"臺北市文山區興泰里2鄰興隆路二段301巷21弄1號","305854.985",2766150.896,"臺北市","文山區","興泰里","2鄰","興隆路二段","301巷","21弄","1號"
"臺北市萬華區銘德里18鄰長泰街297巷10號","299759.384",2768174.161,"臺北市","萬華區","銘德里","18鄰","長泰街","297巷",NA,"10號"
"臺北市大安區龍淵里31鄰辛亥路二段105號","304375.912",2768321.348,"臺北市","大安區","龍淵里","31鄰","辛亥路二段",NA,NA,"105號"
"臺北市大安區住安里15鄰四維路154巷15號","305225.365",2769333.501,"臺北市","大安區","住安里","15鄰","四維路","154巷",NA,"15號"
"臺北市大同區南芳里16鄰涼州街45號","301428.687",2772590.908,"臺北市","大同區","南芳里","16鄰","涼州街",NA,NA,"45號"
"臺北市松山區新聚里10鄰南京東路五段270號","307200.764",2771561.79,"臺北市","松山區","新聚里","10鄰","南京東路五段",NA,NA,"270號"
"臺北市大安區光信里1鄰仁愛路四段408巷11號","306208.795",2770006.144,"臺北市","大安區","光信里","1鄰","仁愛路四段","408巷",NA,"11號"
"臺北市中山區聚葉里8鄰中山北路二段115巷30號","302966.463",2772617.201,"臺北市","中山區","聚葉里","8鄰","中山北路二段","115巷",NA,"30號"
"臺北市中正區忠勤里29鄰惠安街15之1號","301124.135",2769165.919,"臺北市","中正區","忠勤里","29鄰","惠安街",NA,NA,"15之1號"
"臺北市中正區幸福里8鄰杭州南路一段8之2號","303128.745",2770663.611,"臺北市","中正區","幸福里","8鄰","杭州南路一段",NA,NA,"8之2號"
"臺北市萬華區萬壽里7鄰昆明街96巷24號","300872.009",2770841.681,"臺北市","萬華區","萬壽里","7鄰","昆明街","96巷",NA,"24號"
"臺北市大安區車層里12鄰忠孝東路四段248巷11號","305918.544",2770385.469,"臺北市","大安區","車層里","12鄰","忠孝東路四段","248巷",NA,"11號"
"臺北市文山區興旺里21鄰福興路100之3號","305474.517",2766565.792,"臺北市","文山區","興旺里","21鄰","福興路",NA,NA,"100之3號"
"臺北市南港區三重里26鄰園區街48號","311761.384",2772479.925,"臺北市","南港區三重里26鄰園區","三重里","26鄰","街",NA,NA,"48號"
"臺北市內湖區湖元里6鄰民權東路六段90巷5弄3號","309146.381",2773492.961,"臺北市","內湖區","湖元里","6鄰","民權東路六段","90巷","5弄","3號"
"臺北市中山區圓山里12鄰民族東路16號","302873.004",2773442.995,"臺北市","中山區","圓山里","12鄰","民族東路",NA,NA,"16號"
"臺北市士林區三玉里14鄰忠誠路二段55號","303595.217",2778267.539,"臺北市","士林區","三玉里","14鄰","忠誠路二段",NA,NA,"55號"
"臺北市大安區光信里8鄰光復南路570號","306241.767",2769670.015,"臺北市","大安區","光信里","8鄰","光復南路",NA,NA,"570號"
"臺北市內湖區瑞陽里22鄰文德路22巷27弄14號","308475.026",2774365.724,"臺北市","內湖區","瑞陽里","22鄰","文德路","22巷","27弄","14號"
"臺北市中山區下埤里12鄰龍江路397巷49號","304833.375",2773152.014,"臺北市","中山區","下埤里","12鄰","龍江路","397巷",NA,"49號"
"臺北市信義區五常里1鄰永吉路249號","308004.03",2770961.225,"臺北市","信義區","五常里","1鄰","永吉路",NA,NA,"249號"
"臺北市中山區中庄里8鄰吉林路224號","303483.632",2772426.649,"臺北市","中山區","中庄里","8鄰","吉林路",NA,NA,"224號"
"臺北市信義區廣居里28鄰虎林街121巷2號","308217.544",2770358.268,"臺北市","信義區","廣居里","28鄰","虎林街","121巷",NA,"2號"
"臺北市萬華區福星里6鄰西寧南路31之1號","301204.856",2771162.202,"臺北市","萬華區","福星里","6鄰","西寧南路",NA,NA,"31之1號"
